No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,0.00013734587,0.00013734587,0,2.0489097e-08,2.0489097e-08,0
1,0.00027468428,0.00027468428,453,4.4703484e-08,4.4703484e-08,371
2,0.00036624074,0.00036624074,1772,5.2154064e-08,5.2154064e-08,1021
3,0.00022127293,0.00036624074,2403,4.656613e-08,5.2154064e-08,2096
4,0.00030519813,0.00036624074,3776,4.4703484e-08,5.2154064e-08,3027
5,0.00025178306,0.00036624074,3997,4.4703484e-08,5.2154064e-08,4524
6,0.00021363422,0.00036624074,5915,5.9604645e-08,5.9604645e-08,5758
7,0.00024417043,0.00036624074,6840,5.5879354e-08,5.9604645e-08,6840
8,0.0002822997,0.00036624074,7453,4.0978193e-08,5.9604645e-08,7974
9,0.00022888742,0.00036624074,8079,4.0978193e-08,5.9604645e-08,7993
10,0.00030518323,0.00036624074,9718,3.7252903e-08,5.9604645e-08,9341
11,0.00030518696,0.00036624074,10928,4.0978193e-08,5.9604645e-08,10394
12,0.00024416298,0.00036624074,11009,4.0978193e-08,5.9604645e-08,11639
13,0.000335712,0.00036624074,12568,5.401671e-08,5.9604645e-08,12369
14,0.00024415553,0.00036624074,13951,5.029142e-08,5.9604645e-08,13528
15,0.00024415553,0.00036624074,14703,4.4703484e-08,5.9604645e-08,14742
16,0.00030519068,0.00036624074,15138,3.9115548e-08,5.9604645e-08,15057
17,0.00024415553,0.00036624074,16400,4.8428774e-08,5.9604645e-08,16295
18,0.00036622584,0.00036624074,17139,4.0978193e-08,5.9604645e-08,17089
19,0.0001983642578125104,0.00036624074,18780,5.5879354e-08,5.9604645e-08,18447
20,0.00024416298,0.00036624074,19128,5.9604645e-08,5.9604645e-08,19337
