No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,0.00017307567045081462,0.00017307567045081462,0,1.9256639434417355e-05,1.9256639434417355e-05,0
1,0.0002735041550997047,0.0002735041550997047,404,5.374849e-05,5.374849e-05,52
2,0.00031474233,0.00031474233,1603,5.2470714e-05,5.374849e-05,1181
3,0.00022155792,0.00031474233,2785,4.7104462476667275e-05,5.374849e-05,2191
4,0.00022438169,0.00031474233,3366,4.2373314e-05,5.374849e-05,3732
5,0.00020568818,0.00031474233,4011,3.8872037500845e-05,5.374849e-05,4746
6,0.00020702928,0.00031474233,5587,4.9352646e-05,5.374849e-05,5596
7,0.00021696058863933387,0.00031474233,6600,4.5676484010381824e-05,5.374849e-05,6372
8,0.0002545677,0.00031474233,7764,4.456006e-05,5.374849e-05,7007
9,0.00026077032,0.00031474233,8422,4.8529357e-05,5.374849e-05,8447
10,0.00026772916,0.00031474233,9462,4.8659742e-05,5.374849e-05,9448
11,0.00024222583,0.00031474233,10170,4.2101003295776096e-05,5.374849e-05,9991
12,0.0002649484391747878,0.00031474233,11625,5.3607430785758414e-05,5.374849e-05,11866
13,0.00028590113,0.00031474233,12509,4.5455992e-05,5.374849e-05,12351
14,0.00022310764,0.00031474233,13568,3.166332409171302e-05,5.374849e-05,13101
15,0.00030630082,0.00031474233,14657,4.2900443e-05,5.374849e-05,14198
16,0.00029358268,0.00031474233,15514,4.1003777613152215e-05,5.374849e-05,15714
17,0.00021269232779953795,0.00031474233,16612,4.4602384312242976e-05,5.374849e-05,16404
18,0.0001783669,0.00031474233,17044,2.742995312586538e-05,5.374849e-05,17160
19,0.0003258475344545264,0.0003258475344545264,18210,2.8185546e-05,5.374849e-05,18492
20,0.00019397578264375437,0.0003258475344545264,18984,2.9918336165113413e-05,5.374849e-05,19768
