No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,0.00023299456,0.00023299456,0,0.00023299456,0.00023299456,0
1,0.00023323788858908845,0.00023323788858908845,1,0.00023323788858908845,0.00023323788858908845,1
2,0.0003111100210671236,0.0003111100210671236,1685,0.0003111100210671236,0.0003111100210671236,1685
3,0.00025997219984269515,0.0003111100210671236,2493,0.00025997219984269515,0.0003111100210671236,2493
4,0.00029927492,0.0003111100210671236,3931,0.00029927492,0.0003111100210671236,3931
5,0.00017661753162662164,0.0003111100210671236,4065,0.00017661753162662164,0.0003111100210671236,4065
6,0.00032043457,0.00032043457,5753,0.00032043457,0.00032043457,5753
7,0.0002730141611787529,0.00032043457,6745,0.0002730141611787529,0.00032043457,6745
8,0.0002683848,0.00032043457,7190,0.0002683848,0.00032043457,7190
9,0.00027896464,0.00032043457,8605,0.00027896464,0.00032043457,8605
10,0.00023569192922640037,0.00032043457,9686,0.00023569192922640037,0.00032043457,9686
11,0.0002402123,0.00032043457,10749,0.0002402123,0.00032043457,10749
12,0.00014299154,0.00032043457,11311,0.00014299154,0.00032043457,11311
13,0.00019796641046310876,0.00032043457,12039,0.00019796641046310876,0.00032043457,12039
14,0.00030750036,0.00032043457,13423,0.00030750036,0.00032043457,13423
15,0.00016728044,0.00032043457,14143,0.00016728044,0.00032043457,14143
16,0.00017407537,0.00032043457,15453,0.00017407537,0.00032043457,15453
17,0.00023101546156326092,0.00032043457,16494,0.00023101546156326092,0.00032043457,16494
18,0.00019142777,0.00032043457,16984,0.00019142777,0.00032043457,16984
19,0.0001655519,0.00032043457,18345,0.0001655519,0.00032043457,18345
20,0.00018468858732047233,0.00032043457,19596,0.00018468858732047233,0.00032043457,19596
