No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,4.2650735446159776e-05,4.2650735446159776e-05,0,4.2650735446159776e-05,4.2650735446159776e-05,0
1,0.0003473993919552489,0.0003473993919552489,797,0.0003473993919552489,0.0003473993919552489,797
2,0.000428109234495352,0.000428109234495352,1210,0.000428109234495352,0.000428109234495352,1210
3,0.0004280992344953875,0.000428109234495352,2559,0.0004280992344953875,0.000428109234495352,2559
4,0.00035608394,0.000428109234495352,3756,0.00035608394,0.000428109234495352,3756
5,0.0003494281,0.000428109234495352,4187,0.0003494281,0.000428109234495352,4187
6,0.00032209686,0.000428109234495352,5796,0.00032209686,0.000428109234495352,5796
7,0.000428089234495423,0.000428109234495352,6465,0.000428089234495423,0.000428109234495352,6465
8,0.0003544751610770737,0.000428109234495352,7989,0.0003544751610770737,0.000428109234495352,7989
9,0.0003544751610770737,0.000428109234495352,7993,0.0003544751610770737,0.000428109234495352,7993
10,0.00036040612,0.000428109234495352,8998,0.00036040612,0.000428109234495352,8998
11,0.00035605518,0.000428109234495352,9996,0.00035605518,0.000428109234495352,9996
12,0.00035039939195520103,0.000428109234495352,11243,0.00035039939195520103,0.000428109234495352,11243
13,0.00037498103099669857,0.000428109234495352,12064,0.00037498103099669857,0.000428109234495352,12064
14,0.0003266618088820783,0.000428109234495352,13037,0.0003266618088820783,0.000428109234495352,13037
15,0.0002735271,0.000428109234495352,14757,0.0002735271,0.000428109234495352,14757
16,0.00032209686,0.000428109234495352,15906,0.00032209686,0.000428109234495352,15906
17,0.0002799746,0.000428109234495352,16910,0.0002799746,0.000428109234495352,16910
18,0.0004280792344954585,0.000428109234495352,17826,0.0004280792344954585,0.000428109234495352,17826
19,0.00032512678,0.000428109234495352,18401,0.00032512678,0.000428109234495352,18401
20,0.0003051109077540606,0.000428109234495352,19904,0.0003051109077540606,0.000428109234495352,19904
