No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,9.548947983706313e-05,9.548947983706313e-05,0,9.548947983706313e-05,9.548947983706313e-05,0
1,0.000682108047507235,0.000682108047507235,230,0.000682108047507235,0.000682108047507235,230
2,0.00078213215,0.00078213215,1192,0.00078213215,0.00078213215,1192
3,0.0007831454,0.0007831454,2312,0.0007831454,0.0007831454,2312
4,0.00028041005,0.0007831454,3833,0.00028041005,0.0007831454,3833
5,0.00036472669313342143,0.0007831454,4657,0.00036472669313342143,0.0007831454,4657
6,0.0007841080475077256,0.0007841080475077256,5414,0.0007841080475077256,0.0007841080475077256,5414
7,0.00034527040401065474,0.0007841080475077256,6765,0.00034527040401065474,0.0007841080475077256,6765
8,0.0002737387003431402,0.0007841080475077256,7555,0.0002737387003431402,0.0007841080475077256,7555
9,0.0002792258083795518,0.0007841080475077256,8709,0.0002792258083795518,0.0007841080475077256,8709
10,0.0002808869,0.0007841080475077256,9620,0.0002808869,0.0007841080475077256,9620
11,0.00027987117169747666,0.0007841080475077256,10653,0.00027987117169747666,0.0007841080475077256,10653
12,0.00036549568,0.0007841080475077256,11909,0.00036549568,0.0007841080475077256,11909
13,0.00023299456,0.0007841080475077256,12393,0.00023299456,0.0007841080475077256,12393
14,0.0007841180475076648,0.0007841180475076648,13950,0.0007841180475076648,0.0007841180475076648,13950
15,0.0007841180475076648,0.0007841180475076648,13994,0.0007841180475076648,0.0007841180475076648,13994
16,0.00028693676,0.0007841180475076648,15849,0.00028693676,0.0007841180475076648,15849
17,0.00023488612925026686,0.0007841180475076648,16903,0.00023488612925026686,0.0007841180475076648,16903
18,0.0003452629040106847,0.0007841180475076648,17703,0.0003452629040106847,0.0007841180475076648,17703
19,0.00023391701854930808,0.0007841180475076648,18177,0.0002441,0.0007841180475076648,18860
20,0.00027373120034314413,0.0007841180475076648,19890,0.00027373120034314413,0.0007841180475076648,19890
