No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,8.8989735e-05,8.8989735e-05,0,1.8000662316761118e-05,1.8000662316761118e-05,0
1,0.00024132672018180312,0.00024132672018180312,5,4.3933136026491626e-05,4.3933136026491626e-05,690
2,0.00023277104,0.00024132672018180312,1129,5.0148539967445616e-05,5.0148539967445616e-05,1048
3,0.00023726374,0.00024132672018180312,2565,3.4980476e-05,5.0148539967445616e-05,2484
4,0.00025799125,0.00025799125,3136,4.5619905e-05,5.0148539967445616e-05,3769
5,0.00025950430298624094,0.00025950430298624094,4470,3.669411e-05,5.0148539967445616e-05,4213
6,0.00022222135331949333,0.00025950430298624094,5393,4.9322844e-05,5.0148539967445616e-05,5938
7,0.0002844259,0.0002844259,6513,3.734976e-05,5.0148539967445616e-05,6630
8,0.0002483949,0.0002844259,6998,5.3279947921883175e-05,5.3279947921883175e-05,7130
9,0.0003229631859179849,0.0003229631859179849,7997,4.2668833386466654e-05,5.3279947921883175e-05,8159
10,0.00031897426,0.0003229631859179849,9926,4.29973e-05,5.3279947921883175e-05,9472
11,0.00028526783,0.0003229631859179849,9998,4.4502318e-05,5.3279947921883175e-05,10133
12,0.00023075938,0.0003229631859179849,11160,0.0001221,0.0001221,11620
13,0.00024408847,0.0003229631859179849,12632,5.224170049522581e-05,0.0001221,12034
14,0.0002349722621596273,0.0003229631859179849,13411,4.9600289769094474e-05,0.0001221,13590
15,0.00018797815,0.0003229631859179849,14577,4.084639031276538e-05,0.0001221,14902
16,0.00023232823221258636,0.0003229631859179849,15826,3.953278e-05,0.0001221,15628
17,0.00023642053382624817,0.0003229631859179849,16375,4.5155914759158894e-05,0.0001221,16150
18,0.0002373561540371799,0.0003229631859179849,17512,3.1452211255798834e-05,0.0001221,17458
19,0.0002758429726065631,0.0003229631859179849,18975,3.505835454331585e-05,0.0001221,18280
20,0.0002758429726065631,0.0003229631859179849,18993,4.3178708529365006e-05,0.0001221,19683
