No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,9.429455e-05,9.429455e-05,0,9.429455e-05,9.429455e-05,0
1,0.00024741003,0.00024741003,211,0.00024741003,0.00024741003,211
2,0.00037750602,0.00037750602,1620,0.00037750602,0.00037750602,1620
3,0.0002003804882470539,0.00037750602,2641,0.0002003804882470539,0.00037750602,2641
4,0.0002458566256647379,0.00037750602,3940,0.0002458566256647379,0.00037750602,3940
5,0.00033417998560314466,0.00037750602,4981,0.00033417998560314466,0.00037750602,4981
6,0.00045136362,0.00045136362,5183,0.00045136362,0.00045136362,5183
7,0.00030961633,0.00045136362,6796,0.00030961633,0.00045136362,6796
8,0.00027436018,0.00045136362,6995,0.00027436018,0.00045136362,6995
9,0.0002677759734783236,0.00045136362,8703,0.0002677759734783236,0.00045136362,8703
10,0.0003073713530586386,0.00045136362,9961,0.0003073713530586386,0.00045136362,9961
11,0.0003073713530586386,0.00045136362,10069,0.0003073713530586386,0.00045136362,10069
12,0.00032216403061136045,0.00045136362,11840,0.00032216403061136045,0.00045136362,11840
13,0.00024718046,0.00045136362,12002,0.00024718046,0.00045136362,12002
14,0.00045859814,0.00045859814,13774,0.00045859814,0.00045859814,13774
15,0.00032455197680220094,0.00045859814,14112,0.00032455197680220094,0.00045859814,14112
16,0.00013689697,0.00045859814,15067,0.00013689697,0.00045859814,15067
17,0.00017058409123680424,0.00045859814,16777,0.00017058409123680424,0.00045859814,16777
18,0.00022230297,0.00045859814,17974,0.00022230297,0.00045859814,17974
19,0.00026780367,0.00045859814,18538,0.00026780367,0.00045859814,18538
20,0.00019929544559293966,0.00045859814,19213,0.00019929544559293966,0.00045859814,19213
