No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,3.0823342788977026e-05,3.0823342788977026e-05,0,4.1873536798034405e-06,4.1873536798034405e-06,0
1,0.0002204704491586551,0.0002204704491586551,401,0.000112354755,0.000112354755,739
2,0.00020996619707522313,0.0002204704491586551,1943,0.00010187723499413548,0.000112354755,1562
3,0.0002001822,0.0002204704491586551,2978,0.00010567624480992133,0.000112354755,2827
4,0.00022100269042257814,0.00022100269042257814,3712,0.00011524558,0.00011524558,3936
5,0.00020885468,0.00022100269042257814,4670,0.000112354755,0.00011524558,4286
6,0.00023655593,0.00023655593,5625,0.00010851273009029883,0.00011524558,5205
7,0.00021059461766449739,0.00023655593,6394,0.0001206249,0.0001206249,6669
8,0.00020975433,0.00023655593,7872,0.00010623574688919946,0.0001206249,7861
9,0.00021669269,0.00023655593,8004,0.00010343037946955458,0.0001206249,8624
10,0.0002085045,0.00023655593,9268,0.0001076402177372926,0.0001206249,9468
11,0.00022153493166429672,0.00023655593,10189,0.0001221,0.0001221,10207
12,0.00022009015,0.00023655593,11928,0.000112339854,0.0001221,11825
13,0.00020885468,0.00023655593,12884,9.173155e-05,0.0001221,12185
14,0.0002245158,0.00023655593,13647,0.00012612343,0.00012612343,13647
15,0.0002118514917667791,0.00023655593,14309,0.0001090816975408554,0.00012612343,14404
16,0.00023654384922905392,0.00023655593,15581,0.0001052618,0.00012612343,15581
17,0.00022795051,0.00023655593,16384,9.990311523527806e-05,0.00012612343,16899
18,0.00023242255054559124,0.00023655593,17713,0.00011542492164184903,0.00012612343,17713
19,0.00018069026087250833,0.00023655593,18038,0.00012128055,0.00012612343,18514
20,0.00024662768847140415,0.00024662768847140415,19755,0.00010023736769883794,0.00012612343,19855
