No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,4.5787543e-05,4.5787543e-05,0,2.9802322e-08,2.9802322e-08,0
1,0.0003357157,0.0003357157,881,5.9604645e-08,5.9604645e-08,738
2,0.00036622584,0.00036622584,1756,5.2154064e-08,5.9604645e-08,1298
3,0.0003357157,0.00036622584,2237,5.9604645e-08,5.9604645e-08,2070
4,0.00030518323,0.00036622584,3040,5.9604645e-08,5.9604645e-08,3275
5,0.00036622584,0.00036622584,4607,5.401671e-08,5.9604645e-08,4039
6,0.000335712,0.00036622584,5348,5.9604645e-08,5.9604645e-08,5516
7,0.0003357157,0.00036622584,5996,5.3085387e-08,5.9604645e-08,6428
8,0.00030518323,0.00036622584,7648,5.2154064e-08,5.9604645e-08,7393
9,0.00030518323,0.00036622584,8338,4.6100467e-08,5.9604645e-08,8946
10,0.0002822997,0.00036622584,9599,5.9604645e-08,5.9604645e-08,9023
11,0.00030518323,0.00036622584,10374,3.7252903e-08,5.9604645e-08,10672
12,0.000335712,0.00036622584,11336,5.401671e-08,5.9604645e-08,11270
13,0.00036622584,0.00036622584,12911,4.8428774e-08,5.9604645e-08,12625
14,0.00024417043,0.00036622584,13080,5.401671e-08,5.9604645e-08,13675
15,0.0002746731,0.00036622584,14342,6.3329935e-08,6.3329935e-08,14476
16,0.000335712,0.00036622584,15063,5.9604645e-08,6.3329935e-08,15552
17,0.0003357157,0.00036622584,16937,4.8428774e-08,6.3329935e-08,16445
18,0.00028992444,0.00036622584,17165,4.8428774e-08,6.3329935e-08,17259
19,0.00024417043,0.00036622584,18632,5.3085387e-08,6.3329935e-08,18186
20,0.00030518323,0.00036622584,19253,4.0978193e-08,6.3329935e-08,19295
