No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,7.11555177889246e-05,7.11555177889246e-05,0,7.11555177889246e-05,7.11555177889246e-05,0
1,0.0003986745021494147,0.0003986745021494147,616,0.0003986745021494147,0.0003986745021494147,616
2,0.00039866450214945046,0.0003986745021494147,1587,0.00039866450214945046,0.0003986745021494147,1587
3,0.0003995928544606484,0.0003995928544606484,2540,0.0003995928544606484,0.0003995928544606484,2540
4,0.0003986545021494862,0.0003995928544606484,3663,0.0003986545021494862,0.0003995928544606484,3663
5,0.00037227984,0.0003995928544606484,4402,0.00037227984,0.0003995928544606484,4402
6,0.00035544776,0.0003995928544606484,5393,0.00035544776,0.0003995928544606484,5393
7,0.0004005928544607018,0.0004005928544607018,6440,0.0004005928544607018,0.0004005928544607018,6440
8,0.0003847387448534276,0.0004005928544607018,7675,0.0003847387448534276,0.0004005928544607018,7675
9,0.00032974116,0.0004005928544607018,8411,0.00032974116,0.0004005928544607018,8411
10,0.0003986445021495219,0.0004005928544607018,9717,0.0003986445021495219,0.0004005928544607018,9717
11,0.0003531161439324267,0.0004005928544607018,10752,0.0003531161439324267,0.0004005928544607018,10752
12,0.00037330057,0.0004005928544607018,11861,0.00037330057,0.0004005928544607018,11861
13,0.00029775003,0.0004005928544607018,12759,0.00029775003,0.0004005928544607018,12759
14,0.0003163434355429256,0.0004005928544607018,13134,0.0003163434355429256,0.0004005928544607018,13134
15,0.000356426263459828,0.0004005928544607018,14765,0.000356426263459828,0.0004005928544607018,14765
16,0.00033550296,0.0004005928544607018,15019,0.00033550296,0.0004005928544607018,15019
17,0.00035741925,0.0004005928544607018,16529,0.00035741925,0.0004005928544607018,16529
18,0.00049500994,0.00049500994,17776,0.00049500994,0.00049500994,17776
19,0.00033934248,0.00049500994,18882,0.00033934248,0.00049500994,18882
20,0.00029778978,0.00049500994,19055,0.00029778978,0.00049500994,19055
