No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,0.00020776689,0.00020776689,0,9.487569e-05,9.487569e-05,0
1,0.0002221625411099326,0.0002221625411099326,989,0.0001221,0.0001221,14
2,0.00024062395,0.00024062395,1864,0.00011830269435486596,0.0001221,1128
3,0.00021863356,0.00024062395,2352,0.00010666996,0.0001221,2955
4,0.00021401048,0.00024062395,3453,0.0001221,0.0001221,3017
5,0.00022265315,0.00024062395,4549,0.00011889125352559926,0.0001221,4774
6,0.00022658706,0.00024062395,5445,0.00011499971,0.0001221,5908
7,0.0002409346447047045,0.0002409346447047045,6037,0.000112319365,0.0001221,6861
8,0.00025399453609761813,0.00025399453609761813,7683,0.0001221,0.0001221,7712
9,0.00017784536,0.00025399453609761813,8628,9.510039642354057e-05,0.0001221,8142
10,0.00021401048,0.00025399453609761813,9239,0.000100106,0.0001221,9256
11,0.00021360815,0.00025399453609761813,10487,0.00010842085,0.0001221,10487
12,0.00018873567552139814,0.00025399453609761813,11614,0.000104770064,0.0001221,11200
13,0.00022314489,0.00025399453609761813,12325,0.00011949986,0.0001221,12967
14,0.0002229158696922251,0.00025399453609761813,13785,0.00011036481805365428,0.0001221,13842
15,0.00022690354661995815,0.00025399453609761813,14842,0.00010015538167566784,0.0001221,14172
16,0.00023226577767893053,0.00025399453609761813,15861,0.00011573647488139979,0.0001221,15631
17,0.0002412498,0.00025399453609761813,16507,0.000115573406,0.0001221,16156
18,0.00020420551,0.00025399453609761813,17562,0.00011121386038110553,0.0001221,17472
19,0.00021996349,0.00025399453609761813,18829,0.000119648874,0.0001221,18852
20,0.0002237749712588888,0.00025399453609761813,19158,0.00010407498294248696,0.0001221,19276
