No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,3.6418438e-05,3.6418438e-05,0,1.9729137e-05,1.9729137e-05,0
1,0.00031916905695172915,0.00031916905695172915,944,5.50563343580876e-05,5.50563343580876e-05,823
2,0.00030175784181891985,0.00031916905695172915,1552,5.015374831758568e-05,5.50563343580876e-05,1254
3,0.0003191669788186746,0.00031916905695172915,2133,5.015201220082144e-05,5.50563343580876e-05,2904
4,0.00030175784181891985,0.00031916905695172915,3769,4.9323744563178895e-05,5.50563343580876e-05,3501
5,0.00023735961679426099,0.00031916905695172915,4902,4.928559e-05,5.50563343580876e-05,4420
6,0.00031916490068570336,0.00031916905695172915,5427,4.6424568e-05,5.50563343580876e-05,5967
7,0.0002815970086495062,0.00031916905695172915,6860,4.7778198016740214e-05,5.50563343580876e-05,6894
8,0.00024132854233117895,0.00031916905695172915,7231,5.0150276084140466e-05,5.50563343580876e-05,7611
9,0.00025950430298624094,0.00031916905695172915,8822,4.5619905e-05,5.50563343580876e-05,8579
10,0.0002844259,0.00031916905695172915,9524,4.9322844e-05,5.50563343580876e-05,9324
11,0.00030213594,0.00031916905695172915,10687,4.29973e-05,5.50563343580876e-05,10527
12,0.0002349722621596273,0.00031916905695172915,11913,0.0001221,0.0001221,11282
13,0.0002364226774150685,0.00031916905695172915,12960,4.928559e-05,0.0001221,11995
14,0.0002756039202601729,0.00031916905695172915,13874,3.749183826134983e-05,0.0001221,13001
15,0.0003191628225526766,0.00031916905695172915,14838,4.30122e-05,0.0001221,14141
16,0.00021471083,0.00031916905695172915,15605,4.412147175306396e-05,0.0001221,15476
17,0.00022363663,0.00031916905695172915,16847,4.6424568e-05,0.0001221,16365
18,0.00025883798758419285,0.00031916905695172915,17228,4.3958426e-05,0.0001221,17754
19,0.0002818331,0.00031916905695172915,18929,4.254432781219605e-05,0.0001221,18048
20,0.00023581526191386593,0.00031916905695172915,19234,4.7776286955417135e-05,0.0001221,19017
