No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,0.0007401705,0.0007401705,0,0.00062835217,0.00062835217,0
1,0.003145672353088047,0.003145672353088047,192,0.0018590838,0.0018590838,926
2,0.0032583544086906557,0.0032583544086906557,1207,0.002732879860350812,0.002732879860350812,1207
3,0.0033033544086896738,0.0033033544086896738,2432,0.002758329536863502,0.002758329536863502,2432
4,0.0031454563,0.0033033544086896738,3546,0.002197,0.002758329536863502,3204
5,0.0022993884047125407,0.0033033544086896738,4224,0.0019284090956305094,0.002758329536863502,4224
6,0.0033483544086895245,0.0033483544086895245,5327,0.0027647057270488995,0.0027647057270488995,5327
7,0.0026246353539730594,0.0033483544086895245,6225,0.0016992105358287768,0.0027647057270488995,6960
8,0.0031448007,0.0033483544086895245,7983,0.002197,0.0027647057270488995,7161
9,0.0031448007,0.0033483544086895245,7995,0.0020164618576769544,0.0027647057270488995,8400
10,0.0022989384047127914,0.0033483544086895245,9618,0.0019279590956307602,0.0027647057270488995,9618
11,0.0021135807,0.0033483544086895245,10625,0.001562655,0.0027647057270488995,10791
12,0.003236572353088052,0.0033483544086895245,11937,0.001570622531615884,0.0027647057270488995,11937
13,0.0033488044086885105,0.0033488044086885105,12222,0.0027651557270478855,0.0027651557270478855,12222
14,0.002817452,0.0033488044086885105,13289,0.0018444657,0.0027651557270478855,13007
15,0.0026314319255573704,0.0033488044086885105,14348,0.0016762316,0.0027651557270478855,14325
16,0.0022143722,0.0033488044086885105,15471,0.0016349554,0.0027651557270478855,15470
17,0.0026662799075788945,0.0033488044086885105,16728,0.002197,0.0027651557270478855,16575
18,0.002300024,0.0033488044086885105,17493,0.0015625954,0.0027651557270478855,17436
19,0.0031443238,0.0033488044086885105,18576,0.0017798189964689515,0.0027651557270478855,18634
20,0.0031571517258416337,0.0033488044086885105,19547,0.0020198265549415395,0.0027651557270478855,19551
