No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,1.3791025e-05,1.3791025e-05,0,1.43960567940693e-05,1.43960567940693e-05,0
1,0.0002811551,0.0002811551,890,5.9370954134829734e-05,5.9370954134829734e-05,516
2,0.00029239804,0.00029239804,1585,5.05507861225489e-05,5.9370954134829734e-05,1132
3,0.0002811551,0.00029239804,2051,5.274626864409937e-05,5.9370954134829734e-05,2154
4,0.0003143953423783985,0.0003143953423783985,3898,4.6104193e-05,5.9370954134829734e-05,3756
5,0.0002602318796463138,0.0003143953423783985,4725,4.951656e-05,5.9370954134829734e-05,4219
6,0.0002811551,0.0003143953423783985,5243,5.274449167586015e-05,5.9370954134829734e-05,5541
7,0.0002477709258296851,0.0003143953423783985,6221,5.087513058860821e-05,5.9370954134829734e-05,6806
8,0.00025217381840580977,0.0003143953423783985,7185,3.92447713608024e-05,5.9370954134829734e-05,7668
9,0.0002965331,0.0003143953423783985,8563,3.693951305225318e-05,5.9370954134829734e-05,8656
10,0.00025618076,0.0003143953423783985,9005,4.313384629837935e-05,5.9370954134829734e-05,9090
11,0.00031461534204700603,0.00031461534204700603,10565,4.6104193e-05,5.9370954134829734e-05,10161
12,0.00023978949,0.00031461534204700603,11666,4.951656e-05,5.9370954134829734e-05,11499
13,0.00026022972088382557,0.00031461534204700603,12951,4.3272972e-05,5.9370954134829734e-05,12699
14,0.00024987757,0.00031461534204700603,13653,4.275435507290759e-05,5.9370954134829734e-05,13574
15,0.0002811551,0.00031461534204700603,14432,4.151556504353865e-05,5.9370954134829734e-05,14713
16,0.00027252734,0.00031461534204700603,15496,5.274271470755154e-05,5.9370954134829734e-05,15285
17,0.00025634468,0.00031461534204700603,16104,3.2156706e-05,5.9370954134829734e-05,16382
18,0.0002477709258296851,0.00031461534204700603,17216,4.0069222e-05,5.9370954134829734e-05,17447
19,0.00022129714,0.00031461534204700603,18353,5.1043928e-05,5.9370954134829734e-05,18914
20,0.00025197864,0.00031461534204700603,19971,3.651252856874676e-05,5.9370954134829734e-05,19734
