No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,1.9147992e-06,1.9147992e-06,0,1.9147992e-06,1.9147992e-06,0
1,0.00036910363,0.00036910363,37,0.00036910363,0.00036910363,37
2,0.00036910176,0.00036910363,1029,0.00036910176,0.00036910363,1029
3,0.0003467715828028295,0.00036910363,2090,0.0003467715828028295,0.00036910363,2090
4,0.00034809113,0.00036910363,3754,0.00034809113,0.00036910363,3754
5,0.00040629506,0.00040629506,4855,0.00040629506,0.00040629506,4855
6,0.00038708746,0.00040629506,5965,0.00038708746,0.00040629506,5965
7,0.0003260374,0.00040629506,6251,0.0003260374,0.00040629506,6251
8,0.00033910573,0.00040629506,7003,0.00033910573,0.00040629506,7003
9,0.0002903960537564143,0.00040629506,8309,0.0002903960537564143,0.00040629506,8309
10,0.00034859776,0.00040629506,9530,0.00034859776,0.00040629506,9530
11,0.00036406517,0.00040629506,10230,0.00036406517,0.00040629506,10230
12,0.0003690794,0.00040629506,11169,0.0003690794,0.00040629506,11169
13,0.00040629506,0.00040629506,12579,0.00040629506,0.00040629506,12579
14,0.00021949226,0.00040629506,13974,0.00021949226,0.00040629506,13974
15,0.00021949226,0.00040629506,13998,0.00021949226,0.00040629506,13998
16,0.00038807847896976666,0.00040629506,15683,0.00038807847896976666,0.00040629506,15683
17,0.00032703578,0.00040629506,16475,0.00032703578,0.00040629506,16475
18,0.00030489266,0.00040629506,17555,0.00030489266,0.00040629506,17555
19,0.0003400780584744967,0.00040629506,18575,0.0003400780584744967,0.00040629506,18575
20,0.0002595494202533022,0.00040629506,19503,0.0002595494202533022,0.00040629506,19503
