No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,0.00018310546875002082,0.00018310546875002082,0,1.4901161e-08,1.4901161e-08,0
1,0.0003662184,0.0003662184,588,6.7055225e-08,6.7055225e-08,98
2,0.0003662333,0.0003662333,1778,5.5879354e-08,6.7055225e-08,1235
3,0.00030519813,0.0003662333,2157,5.5879354e-08,6.7055225e-08,2227
4,0.00033572316,0.0003662333,3793,5.2154064e-08,6.7055225e-08,3104
5,0.0003662333,0.0003662333,4559,5.9604645e-08,6.7055225e-08,4043
6,0.00030519813,0.0003662333,5652,5.7742e-08,6.7055225e-08,5180
7,0.0002899263,0.0003662333,6032,3.9115548e-08,6.7055225e-08,6213
8,0.0003051795,0.0003662333,7072,4.0978193e-08,6.7055225e-08,7389
9,0.00027466938,0.0003662333,8536,5.9604645e-08,6.7055225e-08,8296
10,0.00030518323,0.0003662333,9204,4.656613e-08,6.7055225e-08,9303
11,0.00033572316,0.0003662333,10384,5.9604645e-08,6.7055225e-08,10614
12,0.00027467683,0.0003662333,10990,5.9604645e-08,6.7055225e-08,11136
13,0.0003662333,0.0003662333,12623,5.9604645e-08,6.7055225e-08,12401
14,0.00026704092,0.0003662333,13495,5.2154064e-08,6.7055225e-08,13400
15,0.00030518323,0.0003662333,14366,5.5879354e-08,6.7055225e-08,14042
16,0.00030519813,0.0003662333,15791,5.7742e-08,6.7055225e-08,15139
17,0.0003051757812500555,0.0003662333,16038,5.5879354e-08,6.7055225e-08,16401
18,0.00024414062500004163,0.0003662333,17684,3.9115548e-08,6.7055225e-08,17598
19,0.00021362304687502082,0.0003662333,18521,3.632158e-08,6.7055225e-08,18807
20,0.0003051795,0.0003662333,19937,3.7252903e-08,6.7055225e-08,19612
