No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,5.4967095e-05,5.4967095e-05,0,2.7132657e-05,2.7132657e-05,0
1,0.00014281933584982156,0.00014281933584982156,145,0.00011017563524542463,0.00011017563524542463,388
2,0.0001952073,0.0001952073,1545,0.00013464844804530682,0.00013464844804530682,1545
3,0.00018698283273169353,0.0001952073,2418,0.00014395003925183779,0.00014395003925183779,2418
4,0.00022847464,0.00022847464,3939,0.00014719396,0.00014719396,3939
5,0.00022173616999807794,0.00022847464,4001,0.00014040435243083886,0.00014719396,4001
6,0.0001147064,0.00022847464,5094,7.151915741237798e-05,0.00014719396,5964
7,0.00014343583160173878,0.00022847464,6350,8.007059e-05,0.00014719396,6511
8,0.00018157845,0.00022847464,7035,8.86599458653794e-05,0.00014719396,7795
9,0.00010261807,0.00022847464,8606,0.00011124175021352996,0.00014719396,8444
10,0.00022420814,0.00022847464,9478,0.00011234658,0.00014719396,9478
11,0.00016666215,0.00022847464,10939,0.00011013169,0.00014719396,10212
12,0.00024144165,0.00024144165,11328,0.0001389204178296247,0.00014719396,11328
13,0.00022319984,0.00024144165,12966,9.290781e-05,0.00014719396,12055
14,0.0002222145,0.00024144165,12993,0.00012010750075995189,0.00014719396,13102
15,0.00019017584,0.00024144165,14947,0.00012132925120583347,0.00014719396,14529
16,0.00019017584,0.00024144165,14987,0.000100865494,0.00014719396,15973
17,0.00013108438208891526,0.00024144165,16777,0.00011687809744356987,0.00014719396,16670
18,0.00014500452890730674,0.00024144165,17456,0.00012026007295943717,0.00014719396,17947
19,0.0001568629,0.00024144165,18890,0.00012026007295943717,0.00014719396,17983
20,0.00014785191455570924,0.00024144165,19456,0.0001276204,0.00014719396,19530
