No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,6.549127e-05,6.549127e-05,0,6.549127e-05,6.549127e-05,0
1,0.00027961365,0.00027961365,225,0.00027961365,0.00027961365,225
2,0.0003377415420316505,0.0003377415420316505,1447,0.0003377415420316505,0.0003377415420316505,1447
3,0.0002231333,0.0003377415420316505,2399,0.0002231333,0.0003377415420316505,2399
4,0.00033248183343147176,0.0003377415420316505,3296,0.00033248183343147176,0.0003377415420316505,3296
5,0.00033936402,0.00033936402,4132,0.00033936402,0.00033936402,4132
6,0.0003094950076138207,0.00033936402,5383,0.0003094950076138207,0.00033936402,5383
7,0.0002681718,0.00033936402,6190,0.0002681718,0.00033936402,6190
8,0.00029022494,0.00033936402,7169,0.00029022494,0.00033936402,7169
9,0.0002552051397602218,0.00033936402,8689,0.0002552051397602218,0.00033936402,8689
10,0.0002604667269032412,0.00033936402,9660,0.0002604667269032412,0.00033936402,9660
11,0.00029055149780171343,0.00033936402,10722,0.00029055149780171343,0.00033936402,10722
12,0.00027897968566704647,0.00033936402,11790,0.00027897968566704647,0.00033936402,11790
13,0.000345393581559149,0.000345393581559149,12541,0.000345393581559149,0.000345393581559149,12541
14,0.000279710528201798,0.000345393581559149,12990,0.000279710528201798,0.000345393581559149,12990
15,0.00027775805,0.000345393581559149,14158,0.00027775805,0.000345393581559149,14158
16,0.00028174744197802866,0.000345393581559149,15481,0.00028174744197802866,0.000345393581559149,15481
17,0.00027773899639532695,0.000345393581559149,16324,0.00027773899639532695,0.000345393581559149,16324
18,0.00020439228539804124,0.000345393581559149,17184,0.00020439228539804124,0.000345393581559149,17184
19,0.00032388626,0.000345393581559149,18934,0.00032388626,0.000345393581559149,18934
20,0.00032486848,0.000345393581559149,19015,0.00032486848,0.000345393581559149,19015
