No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,0.00018734485,0.00018734485,0,8.076429e-06,8.076429e-06,0
1,0.00021635480140538843,0.00021635480140538843,985,3.3959746e-05,3.3959746e-05,255
2,0.00021635480140538843,0.00021635480140538843,1001,3.924314577239546e-05,3.924314577239546e-05,1348
3,0.00020619115193816484,0.00021635480140538843,2841,3.8914382e-05,3.924314577239546e-05,2217
4,0.0002965331,0.0002965331,3966,3.582239e-05,3.924314577239546e-05,3043
5,0.0002965331,0.0002965331,4019,3.71130443841787e-05,3.924314577239546e-05,4232
6,0.00025639683,0.0002965331,5235,4.8847826260516036e-05,4.8847826260516036e-05,5948
7,0.00018698722,0.0002965331,6494,3.5803006037074536e-05,4.8847826260516036e-05,6174
8,0.00022856498056694763,0.0002965331,7726,3.696978e-05,4.8847826260516036e-05,7569
9,0.0002457276,0.0002965331,8806,4.608929e-05,4.8847826260516036e-05,8584
10,0.00031483918,0.00031483918,9744,4.417781739156357e-05,4.8847826260516036e-05,9901
11,0.0002584213939461205,0.00031483918,10311,3.680973002233301e-05,4.8847826260516036e-05,10255
12,0.00021203607,0.00031483918,11986,2.7820468e-05,4.8847826260516036e-05,11602
13,0.0002399981,0.00031483918,12924,4.9509108e-05,4.9509108e-05,12466
14,0.00019842612660335088,0.00031483918,12992,3.53083e-05,4.9509108e-05,13738
15,0.00022055954,0.00031483918,14184,4.1216612e-05,4.9509108e-05,14244
16,0.00021517277,0.00031483918,15930,4.3272972e-05,4.9509108e-05,15868
17,0.00026022756212133735,0.00031483918,16597,3.7945807e-05,4.9509108e-05,16009
18,0.00019085592999364132,0.00031483918,17709,3.4086406e-05,4.9509108e-05,17455
19,0.00024987757,0.00031483918,18604,4.2922795e-05,4.9509108e-05,18366
20,0.00021055341,0.00031483918,19517,4.128890885676112e-05,4.9509108e-05,19700
