No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,7.8092816440542e-05,7.8092816440542e-05,0,1.5307669295597237e-05,1.5307669295597237e-05,0
1,0.00019911469878727828,0.00019911469878727828,1,0.0001221,0.0001221,755
2,0.00018563122,0.00019911469878727828,1010,0.00010399710645550564,0.0001221,1410
3,0.00018587203048146816,0.00019911469878727828,2339,9.360632260826951e-05,0.0001221,2091
4,0.00019162426919493852,0.00019911469878727828,3944,7.737987e-05,0.0001221,3395
5,0.00022108294,0.00022108294,4276,8.445978e-05,0.0001221,4471
6,0.00018075109,0.00022108294,5517,0.00015245378,0.00015245378,5517
7,0.00016647721917843056,0.00022108294,6413,0.00011123717,0.00015245378,6026
8,0.00017954409,0.00022108294,7955,9.430945e-05,0.00015245378,7953
9,0.00021803379,0.00022108294,8437,0.00012737513,0.00015245378,8437
10,0.00023687750763218274,0.00023687750763218274,9751,8.329749e-05,0.00015245378,9108
11,0.00019699335,0.00023687750763218274,10823,9.252872106900456e-05,0.00015245378,10930
12,0.00020264089,0.00023687750763218274,11243,0.00010335812600960337,0.00015245378,11129
13,0.00023177266,0.00023687750763218274,12559,8.733605388400179e-05,0.00015245378,12559
14,0.00018694739760136136,0.00023687750763218274,13244,0.00010940623847127684,0.00015245378,13244
15,0.00022062512889786667,0.00023687750763218274,14421,0.00010138520908307969,0.00015245378,14936
16,0.0002365979991411915,0.00023687750763218274,15734,0.00010251495726182336,0.00015245378,15734
17,0.00016364455,0.00023687750763218274,16215,0.00010514259,0.00015245378,16708
18,0.00019311675334207634,0.00023687750763218274,17015,9.119190351580125e-05,0.00015245378,17952
19,0.0001947809237613507,0.00023687750763218274,18737,9.925835750361489e-05,0.00015245378,18422
20,0.0002137490587288196,0.00023687750763218274,19301,0.000115819275,0.00015245378,19783
