No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,0.00064887106,0.00064887106,0,0.00044478476,0.00044478476,0
1,0.0029177154110048287,0.0029177154110048287,117,0.002055994762444946,0.002055994762444946,665
2,0.0030311367500452935,0.0030311367500452935,1252,0.0021009947624433534,0.0021009947624433534,1604
3,0.0030308962,0.0030311367500452935,2472,0.0018834472,0.0021009947624433534,2396
4,0.0026426891923094775,0.0030311367500452935,3167,0.0021150003471595014,0.0021150003471595014,3311
5,0.002916365411005817,0.0030311367500452935,4521,0.0017966628,0.0021150003471595014,4334
6,0.0030305982,0.0030311367500452935,5307,0.001883924,0.0021150003471595014,5127
7,0.0026881695,0.0030311367500452935,6941,0.0015568137,0.0021150003471595014,6573
8,0.0026425595512612476,0.0030311367500452935,7283,0.0021154503471595976,0.0021154503471595976,7284
9,0.0022859573,0.0030311367500452935,8284,0.0018803389980721619,0.0021154503471595976,8078
10,0.00202623,0.0030311367500452935,9608,0.001809677414313482,0.0021154503471595976,9632
11,0.0029159784,0.0030311367500452935,10071,0.0017951248696465583,0.0021154503471595976,10157
12,0.0030301213,0.0030311367500452935,11910,0.0019100769524697525,0.0021154503471595976,11489
13,0.0029019117,0.0030311367500452935,12252,0.0017879029740734964,0.0021154503471595976,12851
14,0.0018539727,0.0030311367500452935,13443,0.001353867257025576,0.0021154503471595976,13105
15,0.0017287731,0.0030311367500452935,14945,0.001557231,0.0021154503471595976,14949
16,0.002688408,0.0030311367500452935,15777,0.001528273739342334,0.0021154503471595976,15235
17,0.0026430095512618434,0.0030311367500452935,16584,0.002115900347160693,0.002115900347160693,16587
18,0.0021762848,0.0030311367500452935,17790,0.0017141104,0.002115900347160693,17808
19,0.0022859573,0.0030311367500452935,18948,0.001953,0.002115900347160693,18059
20,0.0022859573,0.0030311367500452935,19000,0.0014802516,0.002115900347160693,19728
