No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,0.00011841701588871347,0.00011841701588871347,0,0.00011841701588871347,0.00011841701588871347,0
1,0.00036850738,0.00036850738,648,0.00036850738,0.00036850738,648
2,0.0003695006360602086,0.0003695006360602086,1571,0.0003695006360602086,0.0003695006360602086,1571
3,0.0003808203285385907,0.0003808203285385907,2491,0.0003808203285385907,0.0003808203285385907,2491
4,0.0003705006360602836,0.0003808203285385907,3533,0.0003705006360602836,0.0003808203285385907,3533
5,0.00032912847,0.0003808203285385907,4896,0.00032912847,0.0003808203285385907,4896
6,0.00028914877,0.0003808203285385907,5797,0.00028914877,0.0003808203285385907,5797
7,0.0003818638,0.0003818638,6212,0.0003818638,0.0003818638,6212
8,0.00029642382,0.0003818638,7271,0.00029642382,0.0003818638,7271
9,0.000294639,0.0003818638,8592,0.000294639,0.0003818638,8592
10,0.0003715006360603586,0.0003818638,9257,0.0003715006360603586,0.0003818638,9257
11,0.00035304908,0.0003818638,9996,0.00035304908,0.0003818638,9996
12,0.00029771954729053803,0.0003818638,11588,0.00029771954729053803,0.0003818638,11588
13,0.00028323577093863596,0.0003818638,12090,0.00028323577093863596,0.0003818638,12090
14,0.00032912786,0.0003818638,13227,0.00032912786,0.0003818638,13227
15,0.00027292878737850753,0.0003818638,14739,0.00027292878737850753,0.0003818638,14739
16,0.0003620015813144417,0.0003818638,15820,0.0003620015813144417,0.0003818638,15820
17,0.0002727853008605717,0.0003818638,16956,0.0002727853008605717,0.0003818638,16956
18,0.0003828365,0.0003828365,17042,0.0003828365,0.0003828365,17042
19,0.0003308455,0.0003828365,18252,0.0003308455,0.0003828365,18252
20,0.00028901617348459085,0.0003828365,19266,0.00028901617348459085,0.0003828365,19266
