No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,5.915761e-05,5.915761e-05,0,7.1674585e-06,7.1674585e-06,0
1,0.00022830814,0.00022830814,322,0.00010821968,0.00010821968,477
2,0.00024532796375908994,0.00024532796375908994,1436,0.00010871128974773714,0.00010871128974773714,1732
3,0.00023219734,0.00024532796375908994,2045,0.00011167675,0.00011167675,2011
4,0.00025023255355197116,0.00025023255355197116,3249,0.00012356772510790925,0.00012356772510790925,3066
5,0.00021493266108404963,0.00025023255355197116,4328,0.00012052754838891289,0.00012356772510790925,4770
6,0.00024566054,0.00025023255355197116,5416,0.00010870475474943075,0.00012356772510790925,5930
7,0.0002343608,0.00025023255355197116,6158,0.0001193583,0.00012356772510790925,6582
8,0.000232601048412856,0.00025023255355197116,7561,0.00010756923977323085,0.00012356772510790925,7073
9,0.00025055106122567894,0.00025055106122567894,8701,0.00012356108633138074,0.00012356772510790925,8184
10,0.00022829324,0.00025055106122567894,9596,0.00010009606641706026,0.00012356772510790925,9927
11,0.00021384656,0.00025055106122567894,10490,0.00011892123078571792,0.00012356772510790925,10298
12,0.0002149283106530342,0.00025055106122567894,11756,0.00010573818106461574,0.00012356772510790925,11660
13,0.0001998404,0.00025055106122567894,12639,0.00012052203676261863,0.00012356772510790925,12983
14,0.00019711256,0.00025055106122567894,13156,9.736605e-05,0.00012356772510790925,13346
15,0.00024598837,0.00025055106122567894,14830,0.00010335369350024382,0.00012356772510790925,14807
16,0.00021810330189014904,0.00025055106122567894,15799,0.00010018178884671491,0.00012356772510790925,15717
17,0.00023435801,0.00025055106122567894,16913,0.00010869821975106886,0.00012356772510790925,16256
18,0.00023313612,0.00025055106122567894,17644,0.00011810782147339549,0.00012356772510790925,17352
19,0.000214912,0.00025055106122567894,18526,0.0001193583,0.00012356772510790925,18107
20,0.0002287610769228718,0.00025055106122567894,19796,0.0001084458389782883,0.00012356772510790925,19129
