No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,0.00033950806,0.00033950806,0,0.00035406758060826937,0.00035406758060826937,0
1,0.0018780967260337567,0.0018780967260337567,9,0.001598171737429932,0.001598171737429932,491
2,0.002225548,0.002225548,1983,0.0017070454914511202,0.0017070454914511202,1702
3,0.0020257533,0.002225548,2007,0.0018104315,0.0018104315,2032
4,0.0029154654110075118,0.0029154654110075118,3094,0.001795574869646599,0.0018104315,3256
5,0.0022317906008709754,0.0029154654110075118,4984,0.0014732182,0.0018104315,4978
6,0.0023208906008710117,0.0029154654110075118,5020,0.0015996270718966477,0.0018104315,5539
7,0.002137959,0.0029154654110075118,6970,0.0019474626,0.0019474626,6417
8,0.003029336750047129,0.003029336750047129,7378,0.001362741,0.0019474626,7534
9,0.0029011719157387428,0.003029336750047129,8242,0.0016549314377167779,0.0019474626,8130
10,0.0018944144,0.003029336750047129,9593,0.0017981529,0.0019474626,9606
11,0.001720537544588563,0.003029336750047129,10369,0.001353417257029088,0.0019474626,10271
12,0.0018545091,0.003029336750047129,11014,0.001221,0.0019474626,10992
13,0.0017014146,0.003029336750047129,12946,0.0014804779662112022,0.0019474626,12697
14,0.0017273426,0.003029336750047129,13588,0.0013668239,0.0019474626,13119
15,0.0023008544900915417,0.003029336750047129,14235,0.0015576482,0.0019474626,14722
16,0.001505329827309554,0.003029336750047129,15979,0.0015287237393403763,0.0019474626,15416
17,0.002688706,0.003029336750047129,16582,0.0015175411884002857,0.0019474626,16109
18,0.002003491,0.003029336750047129,17202,0.0013711879032944907,0.0019474626,17205
19,0.0025989095512605753,0.003029336750047129,18502,0.002116350347159013,0.002116350347159013,18502
20,0.002196551144215006,0.003029336750047129,19275,0.0020341873,0.002116350347159013,19033
