No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,0.00016786717,0.00016786717,0,3.3527613e-08,3.3527613e-08,0
1,0.00033571478,0.00033571478,692,5.5879354e-08,5.5879354e-08,198
2,0.00033571478,0.00033571478,1978,5.9604645e-08,5.9604645e-08,1258
3,0.0003204532,0.00033571478,2315,4.8428774e-08,5.9604645e-08,2165
4,0.00030518323,0.00033571478,3696,5.5879354e-08,5.9604645e-08,3203
5,0.00030517578125002776,0.00033571478,4753,5.2154064e-08,5.9604645e-08,4188
6,0.00033571478,0.00033571478,5267,7.0780516e-08,7.0780516e-08,5807
7,0.0003204532,0.00033571478,6242,5.2154064e-08,7.0780516e-08,6155
8,0.0003356933593750139,0.00033571478,7387,5.2154064e-08,7.0780516e-08,7132
9,0.00027467683,0.00033571478,8621,5.9604645e-08,7.0780516e-08,8710
10,0.00033569708,0.00033571478,9439,0.0002289,0.0002289,9029
11,0.00030518323,0.00033571478,10266,5.2154064e-08,0.0002289,10321
12,0.00027467683,0.00033571478,11067,5.2154064e-08,0.0002289,11681
13,0.00025941432,0.00033571478,12918,5.2154064e-08,0.0002289,12375
14,0.00030517578125002776,0.00033571478,13346,4.4703484e-08,0.0002289,13133
15,0.00033571478,0.00033571478,14856,4.4703484e-08,0.0002289,14199
16,0.0002823174,0.00033571478,15368,4.4703484e-08,0.0002289,14991
17,0.00024416298,0.00033571478,16894,7.0780516e-08,0.0002289,16419
18,0.0003204532,0.00033571478,17675,5.2154064e-08,0.0002289,17429
19,0.00028229225,0.00033571478,18038,3.7252903e-08,0.0002289,17984
20,0.00024415553,0.00033571478,19879,4.4703484e-08,0.0002289,19491
